micros,A0,A1,A2
2336660,1023,1023,484
2338436,1023,1023,484
2340212,1023,1023,484
2341988,1023,1023,484
2343764,1023,1023,484
2345540,1023,1023,484
2350812,1023,1023,482
2352596,1023,1023,482
2354372,1023,1023,484
2356156,1023,1023,484
2357940,1023,1023,484
2359716,1023,1023,484
2361492,1023,1023,484
2363268,1023,1023,484
2365052,1023,1023,484
2366828,1023,1023,484
2368604,1023,1023,484
2370380,1023,1023,485
2372156,1023,1023,484
2373940,1023,1023,484
2375724,1023,1023,484
2377500,1023,1023,484
2379276,1023,1023,484
2381052,1023,1023,484
2382828,1023,1023,484
2384604,1023,1023,484
2386380,1023,1023,484
2388156,1023,1023,484
2393412,1023,1023,482
2395196,1023,1023,482
2396976,1023,1023,483
2398756,1023,1023,484
2400532,1023,1023,484
2402324,1023,1023,484
2404100,1023,1023,484
2405876,1023,1023,484
2407652,1023,1023,484
2409428,1023,1023,484
2411204,1023,1023,484
2412980,1023,1023,484
2414764,1023,1023,484
2416540,1023,1023,484
2418316,1023,1023,484
2420092,1023,1023,484
2421868,1023,1023,484
2423644,1023,1023,484
2425420,1023,1023,484
2427196,1023,1023,484
2428988,1023,1023,484
2430764,1023,1023,485
2436012,1023,1023,481
2437796,1023,1023,482
2439580,1023,1023,483
2441356,1023,1023,484
2443132,1023,1023,485
2444908,1023,1023,484
2446692,1023,1023,485
2448468,1023,1023,484
2450252,1023,1023,484
2452028,1023,1023,484
2453804,1023,1023,484
2455588,1023,1023,484
2457364,1023,1023,484
2459148,1023,1023,485
2460932,1023,1023,485
2462708,1023,1023,484
2464484,1023,1023,484
2466260,1023,1023,484
2468036,1023,1023,484
